time,open,high,low,close,volume,symbol
2020-05-07,5.96,6.05,5.96,5.96,2700,PVG
2020-05-08,5.96,6.05,5.96,5.96,11000,PVG
2020-05-11,5.96,5.96,5.96,5.96,57230,PVG
2020-05-12,5.96,6.05,5.96,6.05,31400,PVG
2020-05-13,6.05,6.05,5.96,5.96,6100,PVG
2020-05-14,5.96,6.05,5.88,5.88,22500,PVG
2020-05-15,5.96,5.96,5.88,5.96,28110,PVG
2020-05-18,5.96,5.96,5.96,5.96,500,PVG
2020-05-19,6.05,6.05,5.96,5.96,13700,PVG
2020-05-20,5.96,5.96,5.96,5.96,64200,PVG
2020-05-21,5.96,5.96,5.88,5.96,34430,PVG
2020-05-22,5.96,5.96,5.88,5.88,10600,PVG
2020-05-25,5.96,5.96,5.88,5.96,10700,PVG
2020-05-26,5.96,5.96,5.96,5.96,31500,PVG
2020-05-27,5.96,6.05,5.96,6.05,13200,PVG
2020-05-28,5.96,5.96,5.96,5.96,5030,PVG
2020-05-29,5.96,5.96,5.96,5.96,13830,PVG
2020-06-01,6.05,6.13,5.96,6.05,41950,PVG
2020-06-02,6.05,6.05,5.96,6.05,61060,PVG
2020-06-03,6.05,6.13,6.05,6.13,13430,PVG
2020-06-04,6.13,6.22,6.13,6.22,2340,PVG
2020-06-05,6.13,6.13,6.05,6.05,30830,PVG
2020-06-08,6.13,6.13,6.05,6.13,62200,PVG
2020-06-09,6.05,6.13,6.05,6.05,40800,PVG
2020-06-10,6.05,6.13,6.05,6.05,60200,PVG
2020-06-11,6.05,6.13,6.05,6.13,23000,PVG
2020-06-12,6.05,6.05,5.96,6.05,118700,PVG
2020-06-15,6.13,6.22,6.05,6.13,17920,PVG
2020-06-16,6.13,6.13,6.05,6.13,4500,PVG
2020-06-17,6.13,6.13,6.05,6.13,28400,PVG
2020-06-18,6.22,6.22,6.05,6.05,3600,PVG
2020-06-19,6.05,6.05,6.05,6.05,3400,PVG
2020-06-22,6.13,6.22,6.13,6.13,2500,PVG
2020-06-23,6.13,6.13,6.13,6.13,11900,PVG
2020-06-24,6.13,6.13,6.05,6.05,20700,PVG
2020-06-25,5.96,6.22,5.96,6.22,900,PVG
2020-06-26,6.05,6.13,5.96,6.13,11000,PVG
2020-06-29,6.05,6.13,5.96,6.13,46200,PVG
2020-06-30,6.05,6.13,5.96,6.13,6200,PVG
2020-07-01,6.05,6.05,6.05,6.05,21900,PVG
2020-07-02,6.13,6.13,6.05,6.05,7200,PVG
2020-07-03,6.05,6.05,6.05,6.05,18515,PVG
2020-07-06,6.05,6.13,6.05,6.13,10100,PVG
2020-07-07,5.96,6.05,5.96,6.05,7500,PVG
2020-07-08,6.05,6.05,6.05,6.05,500,PVG
2020-07-09,6.05,6.13,5.96,6.13,4900,PVG
2020-07-10,6.13,6.13,6.05,6.13,8100,PVG
2020-07-13,6.05,6.05,6.05,6.05,23000,PVG
2020-07-14,5.96,5.96,5.96,5.96,20100,PVG
2020-07-15,5.96,5.96,5.96,5.96,5200,PVG
2020-07-16,5.96,5.96,5.96,5.96,0,PVG
2020-07-17,5.96,5.96,5.96,5.96,0,PVG
2020-07-20,5.96,6.05,5.96,6.05,5900,PVG
2020-07-21,6.05,6.05,6.05,6.05,3000,PVG
2020-07-22,6.05,6.05,5.96,6.05,26100,PVG
2020-07-23,5.96,5.96,5.96,5.96,26500,PVG
2020-07-24,5.96,6.05,5.88,5.96,19500,PVG
2020-07-27,5.96,5.96,5.7,5.7,48700,PVG
2020-07-28,5.88,6.05,5.88,6.05,310,PVG
2020-07-29,5.88,5.96,5.7,5.96,21300,PVG
2020-07-30,5.7,5.96,5.7,5.96,600,PVG
2020-07-31,5.96,5.96,5.88,5.96,5000,PVG
2020-08-03,5.96,5.96,5.96,5.96,2700,PVG
2020-08-04,5.96,6.05,5.96,5.96,15700,PVG
2020-08-05,5.96,5.96,5.96,5.96,3450,PVG
2020-08-06,6.05,6.05,5.96,5.96,2800,PVG
2020-08-07,5.96,5.96,5.96,5.96,13000,PVG
2020-08-10,6.05,6.05,5.96,5.96,3710,PVG
2020-08-11,6.13,6.13,6.13,6.13,600,PVG
2020-08-12,6.05,6.05,6.05,6.05,1000,PVG
2020-08-13,6.05,6.13,5.96,6.13,13300,PVG
2020-08-14,6.05,6.13,5.96,5.96,17010,PVG
2020-08-17,5.96,6.22,5.96,6.22,1200,PVG
2020-08-18,6.22,6.22,6.22,6.22,0,PVG
2020-08-19,6.05,6.13,6.05,6.13,10000,PVG
2020-08-20,6.05,6.13,5.96,6.13,11900,PVG
2020-08-21,6.05,6.13,5.96,5.96,48200,PVG
2020-08-24,6.13,6.13,5.96,6.13,13000,PVG
2020-08-25,6.05,6.05,6.05,6.05,8700,PVG
2020-08-26,6.05,6.22,6.05,6.13,47151,PVG
2020-08-27,6.05,6.05,6.05,6.05,400,PVG
2020-08-28,6.13,6.22,6.13,6.22,75603,PVG
2020-08-31,6.22,6.22,6.05,6.22,46600,PVG
2020-09-01,6.13,6.22,6.05,6.22,4360,PVG
2020-09-03,6.05,6.13,5.88,6.13,27000,PVG
2020-09-04,6.05,6.22,6.05,6.22,15200,PVG
2020-09-07,6.05,6.22,6.05,6.05,13515,PVG
2020-09-08,5.96,6.13,5.96,6.13,58400,PVG
2020-09-09,6.13,6.13,6.13,6.13,2107,PVG
2020-09-10,6.13,6.13,6.13,6.13,15,PVG
2020-09-11,6.05,6.13,6.05,6.05,7200,PVG
2020-09-14,6.13,6.13,6.05,6.05,5200,PVG
2020-09-15,5.96,6.05,5.96,6.05,31007,PVG
2020-09-16,5.96,6.13,5.96,6.13,21000,PVG
2020-09-17,6.13,6.13,6.13,6.13,100,PVG
2020-09-18,5.96,6.13,5.96,6.05,19800,PVG
2020-09-21,6.05,6.13,6.05,6.13,1428,PVG
2020-09-22,6.05,6.05,5.96,6.05,14010,PVG
2020-09-23,6.05,6.05,6.05,6.05,12207,PVG
2020-09-24,5.96,6.05,5.96,5.96,10500,PVG
2020-09-25,6.05,6.05,6.05,6.05,9000,PVG
2020-09-28,6.05,6.05,6.05,6.05,3600,PVG
2020-09-29,6.05,6.05,6.05,6.05,25700,PVG
2020-09-30,6.05,6.05,5.96,6.05,4200,PVG
2020-10-01,6.13,6.13,6.13,6.13,17700,PVG
2020-10-02,6.13,6.13,6.13,6.13,10000,PVG
2020-10-05,6.13,6.22,6.13,6.13,9000,PVG
2020-10-06,6.13,6.13,6.05,6.05,3500,PVG
2020-10-07,6.05,6.13,6.05,6.13,21800,PVG
2020-10-08,6.13,6.13,6.13,6.13,0,PVG
2020-10-09,6.05,6.13,6.05,6.13,5600,PVG
2020-10-12,6.13,6.13,6.13,6.13,24000,PVG
2020-10-13,6.13,6.22,6.13,6.22,32400,PVG
2020-10-14,6.22,6.22,6.22,6.22,30600,PVG
2020-10-15,6.22,6.22,6.13,6.13,19200,PVG
2020-10-16,6.22,6.22,6.22,6.22,14900,PVG
2020-10-19,6.22,6.82,6.22,6.65,26100,PVG
2020-10-20,6.74,6.82,6.39,6.57,52300,PVG
2020-10-21,6.39,6.57,6.39,6.57,27700,PVG
2020-10-22,6.31,6.48,6.31,6.31,17700,PVG
2020-10-23,6.48,6.48,6.39,6.48,24200,PVG
2020-10-26,6.48,6.48,6.22,6.31,13700,PVG
2020-10-27,6.39,6.39,6.31,6.31,4000,PVG
2020-10-28,6.22,6.31,6.05,6.13,18300,PVG
2020-10-29,6.13,6.13,6.13,6.13,5300,PVG
2020-10-30,6.13,6.13,6.05,6.05,15300,PVG
2020-11-02,6.05,6.13,6.05,6.13,48100,PVG
2020-11-03,6.22,6.31,6.22,6.31,200,PVG
2020-11-04,6.31,6.39,6.31,6.39,8200,PVG
2020-11-05,6.31,6.31,6.22,6.22,1200,PVG
2020-11-06,6.22,6.22,6.22,6.22,0,PVG
2020-11-09,6.57,6.57,6.39,6.39,300,PVG
2020-11-10,6.39,6.39,6.13,6.39,5400,PVG
2020-11-11,6.05,6.57,6.05,6.48,42700,PVG
2020-11-12,6.13,6.48,6.13,6.48,7700,PVG
2020-11-13,6.13,6.48,6.13,6.48,24400,PVG
2020-11-16,6.31,6.39,6.31,6.39,11900,PVG
2020-11-17,6.31,6.39,6.31,6.39,12100,PVG
2020-11-18,6.31,6.39,6.22,6.39,15800,PVG
2020-11-19,6.39,6.65,6.39,6.57,53100,PVG
2020-11-20,6.57,6.65,6.57,6.65,38200,PVG
2020-11-23,6.74,6.91,6.65,6.82,89400,PVG
2020-11-24,6.65,6.82,6.65,6.82,11600,PVG
2020-11-25,6.82,6.91,6.74,6.91,55900,PVG
2020-11-26,6.82,6.82,6.82,6.82,51500,PVG
2020-11-27,6.65,6.74,6.65,6.74,2600,PVG
2020-11-30,6.57,6.74,6.57,6.74,4700,PVG
2020-12-01,6.74,6.82,6.74,6.82,800,PVG
2020-12-02,6.82,6.91,6.65,6.82,26500,PVG
2020-12-03,6.82,6.82,6.65,6.82,15700,PVG
2020-12-04,6.82,6.82,6.82,6.82,27400,PVG
2020-12-07,6.91,6.91,6.57,6.82,164700,PVG
2020-12-08,6.82,6.82,6.82,6.82,200,PVG
2020-12-09,6.65,6.82,6.65,6.82,4000,PVG
2020-12-10,6.65,6.74,6.65,6.74,1300,PVG
2020-12-11,6.74,6.74,6.65,6.65,2000,PVG
2020-12-14,6.74,6.91,6.74,6.91,32600,PVG
2020-12-15,6.91,6.91,6.74,6.74,12100,PVG
2020-12-16,6.74,6.82,6.48,6.48,9300,PVG
2020-12-17,6.48,6.91,6.48,6.82,46200,PVG
2020-12-18,6.82,6.82,6.82,6.82,18500,PVG
2020-12-21,6.82,6.82,6.65,6.65,32900,PVG
2020-12-22,6.65,6.65,6.48,6.65,49252,PVG
2020-12-23,6.57,6.65,6.39,6.65,111700,PVG
2020-12-24,6.74,6.74,6.57,6.74,5000,PVG
2020-12-25,6.57,6.82,6.57,6.82,10670,PVG
2020-12-28,6.74,6.91,6.74,6.82,369500,PVG
2020-12-29,6.82,7.43,6.82,7.43,597321,PVG
2020-12-30,7.43,7.78,7.43,7.6,165400,PVG
2020-12-31,7.6,7.6,7.43,7.6,58300,PVG
2021-01-04,7.6,7.69,7.34,7.34,124600,PVG
2021-01-05,7.6,7.6,7.08,7.17,61600,PVG
2021-01-06,7.34,7.43,7.17,7.26,66300,PVG
2021-01-07,7.26,7.52,7.17,7.43,119400,PVG
2021-01-08,7.43,7.69,7.34,7.43,76500,PVG
2021-01-11,7.78,7.78,7.52,7.78,115500,PVG
2021-01-12,7.78,7.78,7.52,7.69,106500,PVG
2021-01-13,7.78,7.86,7.69,7.78,329600,PVG
2021-01-14,7.78,7.86,7.69,7.78,65900,PVG
2021-01-15,7.78,7.86,7.69,7.86,115600,PVG
2021-01-18,7.86,7.86,7.78,7.86,184800,PVG
2021-01-19,7.78,7.95,7.52,7.78,187600,PVG
2021-01-20,7.86,7.86,7.43,7.78,55400,PVG
2021-01-21,7.78,7.78,7.52,7.78,105700,PVG
2021-01-22,7.78,8.38,7.78,8.29,491600,PVG
2021-01-25,8.38,8.47,8.12,8.29,110200,PVG
2021-01-26,8.29,8.29,7.78,8.21,36100,PVG
2021-01-27,8.12,8.12,7.52,7.6,223600,PVG
2021-01-28,7.43,7.43,6.91,6.91,212100,PVG
2021-01-29,6.22,7.43,6.22,7.34,72200,PVG
2021-02-01,7.34,7.43,7.08,7.43,39100,PVG
2021-02-02,7.17,7.6,7.17,7.6,32900,PVG
2021-02-03,7.78,7.95,7.52,7.86,39900,PVG
2021-02-04,7.86,7.86,7.69,7.78,38200,PVG
2021-02-05,7.6,7.86,7.43,7.78,30300,PVG
2021-02-08,7.78,7.78,7.52,7.6,30100,PVG
2021-02-09,7.52,7.69,7.52,7.6,6200,PVG
2021-02-17,7.95,8.12,7.86,8.04,95500,PVG
2021-02-18,8.04,8.04,7.95,8.04,72910,PVG
2021-02-19,8.04,8.21,7.95,8.12,87300,PVG
2021-02-22,8.12,8.12,8.04,8.04,30300,PVG
2021-02-23,8.04,8.12,7.95,7.95,55000,PVG
2021-02-24,7.95,7.95,7.78,7.86,92400,PVG
2021-02-25,7.78,7.95,7.78,7.86,45600,PVG
2021-02-26,7.78,8.12,7.78,7.78,38300,PVG
2021-03-01,7.86,7.95,7.78,7.86,113601,PVG
2021-03-02,7.86,8.12,7.86,8.04,72300,PVG
2021-03-03,8.04,8.21,8.04,8.12,131900,PVG
2021-03-04,8.12,8.12,7.95,8.04,180200,PVG
2021-03-05,8.12,8.81,8.12,8.81,1417400,PVG
2021-03-08,9.5,9.68,9.16,9.68,1363410,PVG
2021-03-09,9.68,9.94,9.68,9.85,366012,PVG
2021-03-10,9.76,9.76,9.16,9.42,507800,PVG
2021-03-11,9.33,9.42,8.98,9.24,343428,PVG
2021-03-12,9.33,9.5,8.9,9.24,271260,PVG
2021-03-15,9.24,9.24,8.9,8.9,330800,PVG
2021-03-16,8.9,9.42,8.73,9.33,250900,PVG
2021-03-17,9.42,9.59,9.16,9.24,396200,PVG
2021-03-18,9.24,9.33,9.07,9.24,260400,PVG
2021-03-19,9.07,9.24,8.98,9.16,241300,PVG
2021-03-22,9.16,9.42,9.07,9.33,359215,PVG
2021-03-23,9.5,9.5,9.16,9.24,220900,PVG
2021-03-24,9.24,9.24,8.9,9.16,283581,PVG
2021-03-25,9.16,9.16,8.9,8.98,119800,PVG
2021-03-26,8.98,9.07,8.64,8.98,198300,PVG
2021-03-29,9.16,9.16,8.81,8.98,120906,PVG
2021-03-30,8.98,8.98,8.9,8.98,54010,PVG
2021-03-31,9.07,9.16,8.21,8.81,315206,PVG
2021-04-01,8.9,9.07,8.73,8.98,161964,PVG
2021-04-02,8.98,9.42,8.9,9.16,216310,PVG
2021-04-05,9.07,9.24,9.07,9.16,155302,PVG
2021-04-06,9.07,9.16,8.98,9.16,79618,PVG
2021-04-07,9.16,9.16,8.98,8.98,98200,PVG
2021-04-08,8.98,9.07,8.81,8.81,143500,PVG
2021-04-09,8.81,9.07,8.73,8.81,124500,PVG
2021-04-12,8.9,9.07,8.81,8.9,127800,PVG
2021-04-13,8.98,9.16,8.64,8.81,127800,PVG
2021-04-14,8.81,8.81,8.64,8.81,167700,PVG
2021-04-15,8.9,8.9,8.73,8.81,100600,PVG
2021-04-16,8.73,8.73,8.47,8.55,190005,PVG
2021-04-19,8.38,8.73,8.38,8.47,42200,PVG
2021-04-20,8.47,8.64,8.38,8.47,83730,PVG
2021-04-22,8.47,8.55,8.21,8.29,123100,PVG
2021-04-23,8.21,8.38,8.21,8.38,94300,PVG
2021-04-26,8.47,8.47,8.12,8.21,287510,PVG
2021-04-27,8.38,8.38,7.95,8.12,80500,PVG
2021-04-28,8.04,8.12,7.86,8.04,48900,PVG
2021-04-29,7.95,8.21,7.86,7.86,37400,PVG
2021-05-04,7.86,7.86,7.78,7.78,34800,PVG
2021-05-05,7.78,8.12,7.6,7.86,110610,PVG
2021-05-06,7.95,7.95,7.69,7.78,70500,PVG
2021-05-07,7.78,7.78,7.52,7.78,49900,PVG
2021-05-10,7.69,7.69,7.52,7.69,64200,PVG
2021-05-11,7.69,7.86,7.69,7.69,21100,PVG
2021-05-12,7.69,7.78,7.6,7.78,103500,PVG
2021-05-13,7.78,7.86,7.69,7.69,83500,PVG
2021-05-14,7.78,7.78,7.6,7.69,34200,PVG
2021-05-17,7.69,7.78,7.52,7.69,35000,PVG
2021-05-18,7.69,7.69,7.52,7.6,21500,PVG
2021-05-19,7.6,7.6,7.43,7.52,33200,PVG
2021-05-20,7.34,7.6,7.34,7.43,32400,PVG
2021-05-21,7.43,7.52,7.34,7.52,27900,PVG
2021-05-24,7.52,7.6,7.52,7.52,36300,PVG
2021-05-25,7.6,7.6,7.43,7.43,60300,PVG
2021-05-26,7.52,7.52,7.34,7.43,14700,PVG
2021-05-27,7.43,7.52,7.34,7.34,59515,PVG
2021-05-28,7.34,7.52,7.34,7.52,86115,PVG
2021-05-31,7.43,7.69,7.26,7.69,92500,PVG
2021-06-01,7.78,7.95,7.69,7.78,47000,PVG
2021-06-02,7.78,7.95,7.78,7.95,100900,PVG
2021-06-03,7.95,7.95,7.78,7.86,52510,PVG
2021-06-04,7.86,8.64,7.78,8.47,231552,PVG
2021-06-07,8.47,9.07,8.38,8.81,292308,PVG
2021-06-08,8.81,8.81,8.21,8.55,104210,PVG
2021-06-09,8.55,8.55,8.04,8.47,51630,PVG
2021-06-10,8.29,8.38,7.86,7.95,116800,PVG
2021-06-11,7.86,8.21,7.86,8.12,126100,PVG
2021-06-14,8.21,8.21,7.86,8.04,91700,PVG
2021-06-15,8.12,8.12,7.86,7.95,28300,PVG
2021-06-16,8.04,8.21,7.95,8.04,52150,PVG
2021-06-17,7.95,8.04,7.78,8.04,44400,PVG
2021-06-18,8.04,8.12,8.04,8.12,62800,PVG
2021-06-21,8.12,8.47,8.04,8.21,101500,PVG
2021-06-22,8.47,8.47,8.21,8.29,94250,PVG
2021-06-23,8.21,8.38,8.21,8.29,64470,PVG
2021-06-24,8.21,8.29,7.95,8.04,39207,PVG
2021-06-25,8.04,8.21,7.86,8.21,34700,PVG
2021-06-28,8.21,8.21,7.95,8.21,52915,PVG
2021-06-29,8.04,8.12,7.78,8.12,201300,PVG
2021-06-30,7.95,8.12,7.78,7.86,71900,PVG
2021-07-01,7.86,8.04,7.78,7.95,35008,PVG
2021-07-02,7.95,7.95,7.69,7.86,127600,PVG
2021-07-05,7.95,8.04,7.69,7.78,58600,PVG
2021-07-06,7.78,7.86,7.6,7.6,79700,PVG
2021-07-07,7.6,7.6,7.43,7.52,112500,PVG
2021-07-08,7.78,7.78,7.52,7.6,28800,PVG
2021-07-09,7.78,7.78,7.52,7.52,19300,PVG
2021-07-12,7.52,7.52,7.26,7.26,84600,PVG
2021-07-13,7.43,7.52,7.26,7.52,108100,PVG
2021-07-14,7.52,7.6,7.43,7.52,13500,PVG
2021-07-15,7.52,7.52,7.52,7.52,12900,PVG
2021-07-16,7.52,7.6,7.34,7.52,27900,PVG
2021-07-19,7.52,7.52,7.26,7.43,50200,PVG
2021-07-20,7.34,7.34,7.17,7.34,49800,PVG
2021-07-21,7.34,7.34,6.91,7.26,103300,PVG
2021-07-22,7.17,7.17,7.08,7.17,52100,PVG
2021-07-23,7.08,7.26,6.91,7.17,73100,PVG
2021-07-26,7,7.17,7,7.17,6700,PVG
2021-07-27,7.17,7.17,7,7,15200,PVG
2021-07-28,7,7,6.91,7,52700,PVG
2021-07-29,7.08,7.17,7,7.17,25600,PVG
2021-07-30,7.17,7.17,7.08,7.17,19800,PVG
2021-08-02,7.17,7.34,7.08,7.34,33500,PVG
2021-08-03,7.43,7.43,7.17,7.34,45400,PVG
2021-08-04,7.34,7.34,7.26,7.26,7600,PVG
2021-08-05,7.26,7.26,7.08,7.26,33800,PVG
2021-08-06,7.26,7.34,7.26,7.34,23600,PVG
2021-08-09,7.34,7.34,7.26,7.26,21600,PVG
2021-08-10,7.26,7.78,7.26,7.69,159400,PVG
2021-08-11,7.78,7.95,7.69,7.86,127500,PVG
2021-08-12,7.86,7.86,7.69,7.78,85600,PVG
2021-08-13,7.69,7.78,7.6,7.69,81000,PVG
2021-08-16,7.69,7.69,7.52,7.69,66900,PVG
2021-08-17,7.6,7.69,7.52,7.6,32700,PVG
2021-08-18,7.52,7.69,7.43,7.6,85300,PVG
2021-08-19,7.6,7.69,7.52,7.69,65000,PVG
2021-08-20,7.69,7.69,7.43,7.43,130300,PVG
2021-08-23,7.43,7.43,7.34,7.34,45200,PVG
2021-08-24,7.43,7.43,7.34,7.43,13800,PVG
2021-08-25,7.43,7.43,7.34,7.43,5900,PVG
2021-08-26,7.52,7.69,7.43,7.6,49200,PVG
2021-08-27,7.34,7.6,7.34,7.6,59500,PVG
2021-08-30,7.6,7.69,7.52,7.6,16900,PVG
2021-08-31,7.6,7.78,7.52,7.6,139300,PVG
2021-09-01,7.6,8.29,7.6,8.29,863618,PVG
2021-09-06,8.55,8.98,8.47,8.9,694730,PVG
2021-09-07,8.9,8.98,8.55,8.55,331210,PVG
2021-09-08,8.38,8.55,8.21,8.21,415900,PVG
2021-09-09,8.29,8.98,8.29,8.98,1234968,PVG
2021-09-10,9.42,9.59,9.07,9.42,672800,PVG
2021-09-13,9.33,9.85,9.33,9.42,617800,PVG
2021-09-14,9.5,9.68,9.07,9.24,655750,PVG
2021-09-15,9.42,10.11,9.07,10.11,927800,PVG
2021-09-16,10.11,11.06,10.11,10.97,1337824,PVG
2021-09-17,10.97,11.92,10.97,11.4,1916837,PVG
2021-09-20,11.66,11.92,11.32,11.4,1207188,PVG
2021-09-21,11.23,12.18,10.54,12.1,1445452,PVG
2021-09-22,12.53,12.53,11.75,12.1,1205650,PVG
2021-09-23,12.1,12.53,11.66,11.66,1117200,PVG
2021-09-24,11.66,11.92,10.97,10.97,1325919,PVG
2021-09-27,11.23,11.58,10.97,11.23,709460,PVG
2021-09-28,11.32,12.36,11.32,12.36,2165790,PVG
2021-09-29,12.87,13.56,12.79,13.56,3093845,PVG
2021-09-30,14.69,14.69,13.22,13.3,1317249,PVG
2021-10-01,13.39,14.6,13.22,14.6,2175911,PVG
2021-10-04,15.21,15.98,14.95,15.21,2719949,PVG
2021-10-05,16.59,16.59,14.86,15.9,2055088,PVG
2021-10-06,15.9,16.42,15.21,15.98,1571119,PVG
2021-10-07,15.98,15.98,15.03,15.21,1890448,PVG
2021-10-08,15.21,16.33,14.86,15.64,1781250,PVG
2021-10-11,15.72,16.85,14.95,15.12,938079,PVG
2021-10-12,15.03,15.38,14.26,14.77,1607789,PVG
2021-10-13,14.77,15.29,14.43,15.03,1341962,PVG
2021-10-14,15.03,15.46,15.03,15.29,1058524,PVG
2021-10-15,15.46,15.98,14.95,15.46,1500414,PVG
2021-10-18,15.21,15.81,14.86,14.95,1696219,PVG
2021-10-19,14.86,14.86,14.43,14.52,1077860,PVG
2021-10-20,14.6,14.6,13.91,14.43,1249051,PVG
2021-10-21,14.26,14.69,13.91,14.08,663000,PVG
2021-10-22,14,14.34,13.13,14.17,1512039,PVG
2021-10-25,14.43,15.21,14.43,14.52,916599,PVG
2021-10-26,14.95,15.12,14.69,14.86,829451,PVG
2021-10-27,14.95,14.95,14.43,14.6,988167,PVG
2021-10-28,14.6,14.69,14.17,14.43,801309,PVG
2021-10-29,14.34,14.34,14,14,1294500,PVG
2021-11-01,14.08,14.34,13.91,13.91,804049,PVG
2021-11-02,14,14.08,13.56,13.74,993245,PVG
2021-11-03,13.82,14.08,13.39,13.39,916174,PVG
2021-11-04,13.39,14.26,13.13,13.82,636381,PVG
2021-11-05,13.82,14,13.65,13.65,532705,PVG
2021-11-08,13.82,14.34,13.74,14,899549,PVG
2021-11-09,14.08,14.17,13.74,13.91,536530,PVG
2021-11-10,13.82,15.29,13.82,15.29,2052771,PVG
2021-11-11,15.46,15.98,14.69,15.12,1284356,PVG
2021-11-12,15.12,15.55,14.26,14.95,564212,PVG
2021-11-15,14.95,15.03,13.82,14.17,1387016,PVG
