time,open,high,low,close,volume,symbol
2023-04-07,840,840,840,840,162,VNZ
2023-04-10,721,745,721,745,403,VNZ
2023-04-11,788,790,788,790,216,VNZ
2023-04-12,788,795,780,795,601,VNZ
2023-04-13,670,800,670,800,507,VNZ
2023-04-14,768,780,751,780,340,VNZ
2023-04-17,770,775,770,775,251,VNZ
2023-04-18,800,846,800,846,1831,VNZ
2023-04-19,820,820,818,818,305,VNZ
2023-04-20,838,890,838,850,1011,VNZ
2023-04-21,836,850,836,836,513,VNZ
2023-04-24,810,855,800,855,2305,VNZ
2023-04-25,849,849,835,835,201,VNZ
2023-04-26,842,842,842,842,1,VNZ
2023-04-27,760,760,760,760,100,VNZ
2023-04-28,837,838,828.9,828.9,502,VNZ
2023-05-04,790,790,790,790,124,VNZ
2023-05-05,732,750,730,750,306,VNZ
2023-05-08,740,810,740,810,2101,VNZ
2023-05-09,800,810,800,810,241,VNZ
2023-05-10,798,813,750,810,601,VNZ
2023-05-11,768,772,766.1,766.1,510,VNZ
2023-05-12,801,801,801,801,109,VNZ
2023-05-15,799,800,799,800,201,VNZ
2023-05-16,800,800,780,780,1517,VNZ
2023-05-17,792.5,792.5,792.5,792.5,31,VNZ
2023-05-18,800,800,780,780,435,VNZ
2023-05-19,782,790,782,790,730,VNZ
2023-05-22,790,800,770,800,360,VNZ
2023-05-23,768,768,768,768,151,VNZ
2023-05-24,768,769,740,740,523,VNZ
2023-05-25,759,759,759,759,0,VNZ
2023-05-26,750,795,740,740,5717,VNZ
2023-05-29,771.9,771.9,771.9,771.9,0,VNZ
2023-05-30,771.9,771.9,771.9,771.9,0,VNZ
2023-05-31,771.9,771.9,771.9,771.9,0,VNZ
2023-06-01,771.9,771.9,771.9,771.9,0,VNZ
2023-06-02,780,786,772,776,8583,VNZ
2023-06-05,779,779,779,779,801,VNZ
2023-06-06,760,760,760,760,100,VNZ
2023-06-07,770,780,750,750,903,VNZ
2023-06-08,780,780,770,770,1551,VNZ
2023-06-09,780,780,780,780,200,VNZ
2023-06-12,750,780,740,740,915,VNZ
2023-06-13,760,760,760,760,102,VNZ
2023-06-14,740,765,740,765,1749,VNZ
2023-06-15,741,765,741,765,1851,VNZ
2023-06-16,745.1,760,745.1,755,1385,VNZ
2023-06-19,755,755,750,755,1278,VNZ
2023-06-20,740,740,735,735,341,VNZ
2023-06-21,730,730,730,730,327,VNZ
2023-06-22,730,740,725,730,836,VNZ
2023-06-23,749,750,740,740,1810,VNZ
2023-06-26,730,730,730,730,333,VNZ
2023-06-27,730,730,726,726,201,VNZ
2023-06-28,730,730,700,700,416,VNZ
2023-06-29,715,715,715,715,59,VNZ
2023-06-30,715,720,715,720,365,VNZ
2023-07-03,721,730,721,730,400,VNZ
2023-07-04,740,765,740,749,1803,VNZ
2023-07-05,735,735,730,730,600,VNZ
2023-07-06,732.2,732.2,732.2,732.2,0,VNZ
2023-07-07,745,750,740,740,3083,VNZ
2023-07-10,747.9,747.9,747.9,747.9,0,VNZ
2023-07-11,723,723,723,723,101,VNZ
2023-07-12,731,750,730,740,1302,VNZ
2023-07-13,740,744,739,742,1458,VNZ
2023-07-14,740,740,739,739,200,VNZ
2023-07-17,741,741,700,710,1403,VNZ
2023-07-18,726.4,735,726.4,735,901,VNZ
2023-07-19,731,731,731,731,130,VNZ
2023-07-20,745,745,732,732,502,VNZ
2023-07-21,736.6,736.6,736.6,736.6,3,VNZ
2023-07-24,740,741,737,739,620,VNZ
2023-07-25,735,740,731,740,1595,VNZ
2023-07-26,735,735,735,735,120,VNZ
2023-07-27,740,740,731,731,901,VNZ
2023-07-28,739,739,738,739,607,VNZ
2023-07-31,745,760,745,760,1739,VNZ
2023-08-01,750,750,750,750,128,VNZ
2023-08-02,735,735,700,700,1421,VNZ
2023-08-03,731,731,731,731,100,VNZ
2023-08-04,741,741,740,740,308,VNZ
2023-08-07,741,741,740,740,721,VNZ
2023-08-08,749,785,749,765,4011,VNZ
2023-08-09,795,850,795,850,7558,VNZ
2023-08-10,880,940.4,880,940.4,10506,VNZ
2023-08-11,1050,1069.9,1011,1069.9,10380,VNZ
2023-08-14,1226,1227,1032,1060,5991,VNZ
2023-08-15,1035,1162.3,1000.1,1055,2136,VNZ
2023-08-16,1040,1100,1015,1100,2138,VNZ
2023-08-17,1052,1080.8,1052,1061,2019,VNZ
2023-08-18,1099,1100,1070,1099,5941,VNZ
2023-08-21,1100,1199,1095,1139,2136,VNZ
2023-08-22,1139,1150,1091,1135,2277,VNZ
2023-08-23,1110,1120,1065,1120,4962,VNZ
2023-08-24,1200,1269,1200,1240,5039,VNZ
2023-08-25,1279,1279,1241,1241,1751,VNZ
2023-08-28,1250,1250,1200,1200,1411,VNZ
2023-08-29,1212,1240,1200,1238,2643,VNZ
2023-08-30,1210,1249,1210,1240,1352,VNZ
2023-08-31,1276,1276,1233,1249,4153,VNZ
2023-09-05,1250,1258,1239,1249,3231,VNZ
2023-09-06,1246.8,1250,1130.1,1140,4065,VNZ
2023-09-07,1150,1219.9,1150,1160,1463,VNZ
2023-09-08,1140,1174,1140,1172,3471,VNZ
2023-09-11,1160.1,1179.9,1060,1140,2821,VNZ
2023-09-12,1121,1149,1121,1149,293,VNZ
2023-09-13,1135,1140,1129,1140,3522,VNZ
2023-09-14,1170,1170,1145,1145,520,VNZ
2023-09-15,1165,1166,1151,1151,1172,VNZ
2023-09-18,1150,1160,1130,1150,1421,VNZ
2023-09-19,1149,1149,1140,1141,606,VNZ
2023-09-20,1121,1130,971.9,971.9,8760,VNZ
2023-09-21,940,940,833.8,907,3105,VNZ
2023-09-22,870,899,820,835,6488,VNZ
2023-09-25,897.9,897.9,840,850,1660,VNZ
2023-09-26,800.1,859.9,800.1,857.7,547,VNZ
2023-09-27,811,811,802.1,802.1,426,VNZ
2023-09-28,800.1,818,790,808.9,2780,VNZ
2023-09-29,808,829.9,808,810,332,VNZ
2023-10-02,809,818.9,790,790,3179,VNZ
2023-10-03,780,805,780,782,2226,VNZ
2023-10-04,834.8,834.8,790,790,1617,VNZ
2023-10-05,840,840,801,801,700,VNZ
2023-10-06,790,819.9,790,809.9,1157,VNZ
2023-10-09,800,807.9,800,807,839,VNZ
2023-10-10,800,819,800,818.5,1271,VNZ
2023-10-11,805,937.4,805,816,5553,VNZ
2023-10-12,848.8,848.8,848.8,848.8,409,VNZ
2023-10-13,810,828.9,790,790,2104,VNZ
2023-10-16,810,810,810,810,655,VNZ
2023-10-17,780,816,780,803,699,VNZ
2023-10-18,800,819.5,792,792,2043,VNZ
2023-10-19,804.3,804.3,804.3,804.3,451,VNZ
2023-10-20,805,805,800,800,464,VNZ
2023-10-23,800,820,800,820,1908,VNZ
2023-10-24,802,802,802,802,348,VNZ
2023-10-25,802,802,802,802,0,VNZ
2023-10-26,802,802,802,802,0,VNZ
2023-10-27,780,790,750,771,1738,VNZ
2023-10-30,767.3,767.3,767.3,767.3,0,VNZ
2023-10-31,767.3,767.3,767.3,767.3,0,VNZ
2023-11-01,780,804,768,804,433,VNZ
2023-11-02,800,800.1,800,800,1979,VNZ
2023-11-03,800,800,795,799,579,VNZ
2023-11-06,780,790,780,790,1447,VNZ
2023-11-07,780,790,780,781,678,VNZ
2023-11-08,780,780,780,780,316,VNZ
2023-11-09,785,790,785,789,679,VNZ
2023-11-10,787.8,787.8,787.8,787.8,138,VNZ
2023-11-13,787.8,787.8,787.8,787.8,56,VNZ
2023-11-14,790,790,790,790,155,VNZ
2023-11-15,780,780,765,765,613,VNZ
2023-11-16,770,770,760,760,1049,VNZ
2023-11-17,778.9,778.9,778.9,778.9,204,VNZ
2023-11-20,779,780,779,780,423,VNZ
2023-11-21,779.7,779.7,779.7,779.7,46,VNZ
2023-11-22,762,762,760,760,380,VNZ
2023-11-23,770,770,730,730,1774,VNZ
2023-11-24,745,745,745,745,341,VNZ
2023-11-27,750,751,725,741,967,VNZ
2023-11-28,747.5,747.5,747.5,747.5,283,VNZ
2023-11-29,747,747,720,735,2280,VNZ
2023-11-30,730,749,730,745,4092,VNZ
2023-12-01,742.7,742.7,731,742.7,1639,VNZ
2023-12-04,742.7,742.7,740,740,494,VNZ
2023-12-05,748,748,740,740,289,VNZ
2023-12-06,744,744,728,728.1,929,VNZ
2023-12-07,738,738,700,702,1988,VNZ
2023-12-08,705,710,701.1,704.9,1791,VNZ
2023-12-11,710,715,690,700,2004,VNZ
2023-12-12,700,700,690,690,3004,VNZ
2023-12-13,690,690,690,690,135,VNZ
2023-12-14,690,690,690,690,352,VNZ
2023-12-15,690,695,689,689,2051,VNZ
2023-12-18,690,700,690,700,409,VNZ
2023-12-19,690,696.7,690,690,865,VNZ
2023-12-20,690,690.8,680.1,680.1,646,VNZ
2023-12-21,681,699,670,690,1685,VNZ
2023-12-22,690,690,680,680,940,VNZ
2023-12-25,681.7,681.7,681.7,681.7,122,VNZ
2023-12-26,685,685,670,670,949,VNZ
2023-12-27,670.1,670.1,661,661,1294,VNZ
2023-12-28,670,670,666,666,598,VNZ
2023-12-29,666.6,666.6,568,650,5365,VNZ
2024-01-02,650,710,650,669,1968,VNZ
2024-01-03,669,709,652,680,4094,VNZ
2024-01-04,675,675,650,650,2366,VNZ
2024-01-05,700,700,680,685,2644,VNZ
2024-01-08,670,670,600,624,8507,VNZ
2024-01-09,620,625,610,611,863,VNZ
2024-01-10,620.8,620.8,620.8,620.8,105,VNZ
2024-01-11,621,621,610,620,549,VNZ
2024-01-12,618.1,618.2,618.1,618.2,480,VNZ
2024-01-15,615,615,610,611,1185,VNZ
2024-01-16,600,610,555,588,5842,VNZ
2024-01-17,585.1,598.9,577,586,2508,VNZ
2024-01-18,570,597.9,570,591,1261,VNZ
2024-01-19,586,610,586,610,1799,VNZ
2024-01-22,591,605,590,605,910,VNZ
2024-01-23,600,600,569,590,7799,VNZ
2024-01-24,580,580,575,579,1281,VNZ
2024-01-25,600,600,600,600,173,VNZ
2024-01-26,570,590,570,570,2616,VNZ
2024-01-29,562,570,561,570,2331,VNZ
2024-01-30,568.1,570,568,570,1314,VNZ
2024-01-31,568.1,568.9,568.1,568.9,358,VNZ
2024-02-01,580,580,572.2,572.2,1215,VNZ
2024-02-02,560.1,589,559,589,1969,VNZ
2024-02-05,589,589,570.1,589,2472,VNZ
2024-02-06,580,589,580,589,1031,VNZ
2024-02-07,589,590,589,590,230,VNZ
2024-02-15,589,601,589,600,2466,VNZ
2024-02-16,600,600,599.5,600,1553,VNZ
2024-02-19,600,600,600,600,1016,VNZ
2024-02-20,600,611,594,611,2521,VNZ
2024-02-21,581,601,555,601,4494,VNZ
2024-02-22,590.1,600,590.1,600,611,VNZ
2024-02-23,584,600,560,600,3895,VNZ
2024-02-26,600,600,578.1,590,1385,VNZ
2024-02-27,590,590,590,590,2253,VNZ
2024-02-28,590,599,585,585,797,VNZ
2024-02-29,598,600,590,600,5642,VNZ
2024-03-01,595,600,595,600,672,VNZ
2024-03-04,590,590,580,580,1849,VNZ
2024-03-05,599,599,581.3,581.3,326,VNZ
2024-03-06,585,590.2,580,580,1142,VNZ
2024-03-07,588,590,584,590,2000,VNZ
2024-03-08,580.1,580.1,576,580,2466,VNZ
2024-03-11,580,580,575,575,3210,VNZ
2024-03-12,579.9,580,572,572,4671,VNZ
2024-03-13,572,572,560,562,7483,VNZ
2024-03-14,557.2,570,557,564.9,5162,VNZ
2024-03-15,565,565,558,559,2862,VNZ
2024-03-18,560,560,547.5,547.5,4576,VNZ
2024-03-19,548,555,541,545,3313,VNZ
2024-03-20,545,545,511,532.9,6043,VNZ
2024-03-21,526,529,520,521.1,5154,VNZ
2024-03-22,525,601.9,525,541,9377,VNZ
2024-03-25,541.5,541.5,541.5,541.5,683,VNZ
2024-03-26,541.5,541.5,540,541,1193,VNZ
2024-03-27,545,550,535.1,535.1,1288,VNZ
2024-03-28,523,538,523,530,702,VNZ
2024-03-29,530,530,515,516,3704,VNZ
2024-04-01,511.2,520,511.2,520,2786,VNZ
2024-04-02,515,517.2,510,510,2170,VNZ
2024-04-03,516.8,516.8,490,490,8276,VNZ
2024-04-04,495,500.5,495,500.2,5522,VNZ
2024-04-05,500.2,500.2,491,497,631,VNZ
2024-04-08,492,496,491.5,496,979,VNZ
2024-04-09,495,495,487,490,3253,VNZ
2024-04-10,490,490,486,486,795,VNZ
2024-04-11,486,488.9,460,488.9,7657,VNZ
2024-04-12,480,480,480,480,174,VNZ
2024-04-15,480,480,468,468,1573,VNZ
2024-04-16,500,500,480,480,703,VNZ
2024-04-17,483.3,483.3,483.3,483.3,30,VNZ
2024-04-19,455,480,455,460,774,VNZ
2024-04-22,470,470,462,462,966,VNZ
2024-04-23,465,465,455,455,728,VNZ
2024-04-24,487,487.5,461,462.5,1843,VNZ
2024-04-25,475,480,475,480,1366,VNZ
2024-04-26,480,480,467.2,480,1368,VNZ
2024-05-02,479,479,479,479,389,VNZ
2024-05-03,479,479,479,479,144,VNZ
2024-05-06,479.5,479.5,475,475,2070,VNZ
2024-05-07,476,476,472,472,577,VNZ
2024-05-08,473.7,473.8,473.6,473.8,805,VNZ
2024-05-09,473.9,480,473.9,480,865,VNZ
2024-05-10,479,545,479,540,2375,VNZ
2024-05-13,518,579.4,518,560,9371,VNZ
2024-05-14,569,599,561,561,4543,VNZ
2024-05-15,555,555,531.2,548,2154,VNZ
2024-05-16,599,599,569.1,569.2,7948,VNZ
2024-05-17,569,569,535,540.1,1384,VNZ
2024-05-20,540.2,545,536,536,3193,VNZ
2024-05-21,532,532,518,518,1875,VNZ
2024-05-22,522,522.1,520.2,522,1626,VNZ
2024-05-23,512.5,515.1,512.5,514,622,VNZ
2024-05-24,514.1,514.1,512,512,1145,VNZ
2024-05-27,535.5,540.1,535,535,894,VNZ
2024-05-28,521,530,521,530,469,VNZ
2024-05-29,530,530,524,524,1241,VNZ
2024-05-30,522,533,522,533,1029,VNZ
2024-05-31,523.9,523.9,515.5,515.5,1312,VNZ
2024-06-03,521,537,517.5,537,951,VNZ
2024-06-04,529.9,556,529.9,554,2507,VNZ
2024-06-05,551.3,570,543,543,1046,VNZ
2024-06-06,557,569,550.6,550.6,2342,VNZ
2024-06-07,540,550,535.1,550,911,VNZ
2024-06-10,559,560.8,554,555,1697,VNZ
2024-06-11,560,560,545.2,545.2,734,VNZ
2024-06-12,535.5,580,535.5,580,5464,VNZ
2024-06-13,570.7,570.7,570.7,570.7,92,VNZ
2024-06-14,557,590,557,590,4003,VNZ
2024-06-17,581.1,585,580,585,3243,VNZ
2024-06-18,580,585,580,585,471,VNZ
2024-06-19,588,588,580,580,1206,VNZ
2024-06-20,580,602,580,602,8630,VNZ
2024-06-21,600,615,597.5,600,8504,VNZ
2024-06-24,630,630,602.1,602.1,1179,VNZ
2024-06-25,602,610,585.1,589,986,VNZ
2024-06-26,592,592,588,590,1977,VNZ
2024-06-27,590,590,589.4,589.5,3526,VNZ
2024-06-28,586,586,576.1,576.1,763,VNZ
2024-07-01,576.1,578,570,575,2130,VNZ
2024-07-02,578,578,569.9,569.9,483,VNZ
2024-07-03,585.9,585.9,585.9,585.9,234,VNZ
2024-07-04,580,580,567,567.5,370,VNZ
2024-07-05,566.1,566.1,550,553,2134,VNZ
2024-07-08,569.9,570,569.9,570,350,VNZ
2024-07-09,569.9,620,569.9,609,1567,VNZ
2024-07-10,590,590,590,590,348,VNZ
2024-07-11,561.2,580,561.2,575.1,467,VNZ
2024-07-12,585.9,585.9,574.1,574.1,1331,VNZ
2024-07-15,577.6,577.6,577.6,577.6,110,VNZ
2024-07-16,550,560,546.1,560,601,VNZ
2024-07-17,560,568,555,555,988,VNZ
2024-07-18,550.1,550.1,550.1,550.1,135,VNZ
2024-07-19,550.1,550.1,550,550,708,VNZ
2024-07-22,546.1,550,546.1,550,843,VNZ
2024-07-23,546.6,546.6,546.6,546.6,1167,VNZ
2024-07-24,546,546,541,542,722,VNZ
2024-07-25,544,544,544,544,253,VNZ
2024-07-26,545,555,545,555,1615,VNZ
2024-07-29,598.3,598.3,540.6,585,543,VNZ
2024-07-30,579,579,579,579,233,VNZ
2024-07-31,589.1,591,540,545,534,VNZ
2024-08-01,550,550,540,550,1157,VNZ
2024-08-02,545,550,537,538.6,1622,VNZ
2024-08-05,538.5,544.9,518,518,5621,VNZ
2024-08-06,532.1,532.1,520,520,1271,VNZ
2024-08-07,525,525,512,512,2163,VNZ
2024-08-08,515.5,515.5,515.5,515.5,48,VNZ
2024-08-09,515.5,520,515.5,520,306,VNZ
2024-08-12,517,520,515,520,724,VNZ
2024-08-13,516.9,516.9,516.9,516.9,4,VNZ
2024-08-14,512.1,512.1,512,512,556,VNZ
2024-08-15,507,510,506,510,683,VNZ
2024-08-16,512,530,510,530,900,VNZ
2024-08-19,527,527,527,527,302,VNZ
2024-08-20,520,520,520,520,413,VNZ
2024-08-21,523,525,523,525,354,VNZ
2024-08-22,520,521,520,521,418,VNZ
2024-08-23,520.3,520.3,520.3,520.3,2,VNZ
2024-08-26,520,520,520,520,111,VNZ
2024-08-27,520,520,520,520,101,VNZ
2024-08-28,518,525,518,525,1330,VNZ
2024-08-29,520,532,520,532,796,VNZ
2024-08-30,515,520,515,515,734,VNZ
2024-09-04,515,520,511,520,408,VNZ
2024-09-05,515,515,515,515,179,VNZ
2024-09-06,520,520,437.8,480,16351,VNZ
2024-09-09,460,460,392.2,392.5,27930,VNZ
2024-09-10,390,390,334.5,334.5,35688,VNZ
2024-09-11,291,388.8,289.1,388.8,25525,VNZ
2024-09-12,408,409.6,408,409.6,15744,VNZ
2024-09-13,430,461.5,400,418.1,20969,VNZ
2024-09-16,418,418,370.3,370.3,34185,VNZ
2024-09-17,371,390,365,390,7798,VNZ
2024-09-18,390,398,381,390,7030,VNZ
2024-09-19,380,440,380,420,14629,VNZ
2024-09-20,406,420,405,413,8449,VNZ
2024-09-23,414,414,409,410,3732,VNZ
2024-09-24,426,469.9,419,440,19373,VNZ
2024-09-25,440,466,440,460,11047,VNZ
2024-09-26,460,460,440.2,441.5,4674,VNZ
2024-09-27,448,448,439.5,439.5,2190,VNZ
2024-09-30,440,440,425.1,430,5348,VNZ
2024-10-01,430.2,430.2,427.1,430,2969,VNZ
2024-10-02,426.5,426.5,426.4,426.5,654,VNZ
2024-10-03,422,422,420,420,1068,VNZ
2024-10-04,421.5,421.5,380,400.2,3742,VNZ
2024-10-07,400,409,400,405,1752,VNZ
2024-10-08,405,415.5,405,406,1057,VNZ
2024-10-09,415,431,408.1,412,3474,VNZ
2024-10-10,419,430.8,415,420,1047,VNZ
2024-10-11,422,422,420,420,1439,VNZ
2024-10-14,430,430,413.5,414,1545,VNZ
2024-10-15,415.6,415.6,410.5,414.1,1841,VNZ
2024-10-16,415,415,402,402,635,VNZ
2024-10-17,405.2,410,405.2,410,2523,VNZ
2024-10-18,410.1,413,407.7,407.7,2070,VNZ
2024-10-21,411,411,408.2,410,3827,VNZ
2024-10-22,408.2,408.2,405.8,405.8,2467,VNZ
2024-10-23,412,412,406.6,406.7,1067,VNZ
2024-10-24,414.5,414.5,407,410,2918,VNZ
2024-10-25,405,410,400,407,1871,VNZ
2024-10-28,415,415,415,415,156,VNZ
2024-10-29,399.9,409.5,399.9,402,884,VNZ
2024-10-30,404.1,405,400,400,3081,VNZ
2024-10-31,400,404.9,399,404,4589,VNZ
2024-11-01,407,408,401.5,401.5,1292,VNZ
2024-11-04,400,400,398.1,400,2282,VNZ
2024-11-05,399.7,400,395,395,3008,VNZ
2024-11-06,399.5,399.5,397.2,397.2,3912,VNZ
2024-11-07,397.3,397.3,390,390,1561,VNZ
2024-11-08,390,394.9,388,390,1761,VNZ
2024-11-11,393.9,394,386,386,2152,VNZ
2024-11-12,390.5,392,388,388,1522,VNZ
2024-11-13,387,387,381.2,382.1,2075,VNZ
2024-11-14,380,380,375,380,4853,VNZ
2024-11-15,370,377.9,368.1,368.1,3169,VNZ
2024-11-18,368.1,369,360,360,4311,VNZ
2024-11-19,366,380,356,360,2568,VNZ
2024-11-20,359.9,365,340,360,8478,VNZ
2024-11-21,357,372,357,365,1000,VNZ
2024-11-22,360,365,360,365,746,VNZ
2024-11-25,365,369,365,369,1011,VNZ
2024-11-26,370,375,366.6,366.6,2619,VNZ
2024-11-27,362.5,362.5,362.1,362.1,442,VNZ
2024-11-28,370,370,369.9,369.9,568,VNZ
2024-11-29,369.9,375,362.2,365,2316,VNZ
2024-12-02,365,394.9,360.1,370,2441,VNZ
2024-12-03,376.5,376.5,371,371.2,863,VNZ
2024-12-04,371.8,380,371.8,380,2142,VNZ
2024-12-05,389,390,380,388,2767,VNZ
2024-12-06,385,392,382,382.5,2840,VNZ
2024-12-09,385.4,385.4,383,383,1390,VNZ
2024-12-10,385,389.9,379,381,943,VNZ
2024-12-11,384,386,381.1,383,954,VNZ
2024-12-12,384,386,384,384,1173,VNZ
2024-12-13,382,382,380,380,1951,VNZ
2024-12-16,380,380,376,377,435,VNZ
2024-12-17,375,381,366,374,735,VNZ
2024-12-18,373,375,372.5,373,623,VNZ
2024-12-19,371.5,371.5,370,370,763,VNZ
2024-12-20,371,378.9,370,370,4670,VNZ
2024-12-23,370.5,370.5,360,363,3829,VNZ
2024-12-24,363.4,366,363.1,363.3,2305,VNZ
2024-12-25,361.6,366.1,361.6,366.1,483,VNZ
2024-12-26,370,373,363.9,367.5,3836,VNZ
2024-12-27,370,370,363.8,364.1,985,VNZ
2024-12-30,363.5,363.6,363.5,363.5,664,VNZ
2024-12-31,364.5,366.5,350,350,1400,VNZ
2024-08-29,520,532,520,532,796,VNZ
2024-08-30,515,520,515,515,734,VNZ
2024-09-04,515,520,511,520,408,VNZ
2024-09-05,515,515,515,515,179,VNZ
2024-09-06,520,520,437.8,480,16351,VNZ
2024-09-09,460,460,392.2,392.5,27930,VNZ
2024-09-10,390,390,334.5,334.5,35688,VNZ
2024-09-11,291,388.8,289.1,388.8,25525,VNZ
2024-09-12,408,409.6,408,409.6,15744,VNZ
2024-09-13,430,461.5,400,418.1,20969,VNZ
2024-09-16,418,418,370.3,370.3,34185,VNZ
2024-09-17,371,390,365,390,7798,VNZ
2024-09-18,390,398,381,390,7030,VNZ
2024-09-19,380,440,380,420,14629,VNZ
2024-09-20,406,420,405,413,8449,VNZ
2024-09-23,414,414,409,410,3732,VNZ
2024-09-24,426,469.9,419,440,19373,VNZ
2024-09-25,440,466,440,460,11047,VNZ
2024-09-26,460,460,440.2,441.5,4674,VNZ
2024-09-27,448,448,439.5,439.5,2190,VNZ
2024-09-30,440,440,425.1,430,5348,VNZ
2024-10-01,430.2,430.2,427.1,430,2969,VNZ
2024-10-02,426.5,426.5,426.4,426.5,654,VNZ
2024-10-03,422,422,420,420,1068,VNZ
2024-10-04,421.5,421.5,380,400.2,3742,VNZ
2024-10-07,400,409,400,405,1752,VNZ
2024-10-08,405,415.5,405,406,1057,VNZ
2024-10-09,415,431,408.1,412,3474,VNZ
2024-10-10,419,430.8,415,420,1047,VNZ
2024-10-11,422,422,420,420,1439,VNZ
2024-10-14,430,430,413.5,414,1545,VNZ
2024-10-15,415.6,415.6,410.5,414.1,1841,VNZ
2024-10-16,415,415,402,402,635,VNZ
2024-10-17,405.2,410,405.2,410,2523,VNZ
2024-10-18,410.1,413,407.7,407.7,2070,VNZ
2024-10-21,411,411,408.2,410,3827,VNZ
2024-10-22,408.2,408.2,405.8,405.8,2467,VNZ
2024-10-23,412,412,406.6,406.7,1067,VNZ
2024-10-24,414.5,414.5,407,410,2918,VNZ
2024-10-25,405,410,400,407,1871,VNZ
2024-10-28,415,415,415,415,156,VNZ
2024-10-29,399.9,409.5,399.9,402,884,VNZ
2024-10-30,404.1,405,400,400,3081,VNZ
2024-10-31,400,404.9,399,404,4589,VNZ
2024-11-01,407,408,401.5,401.5,1292,VNZ
2024-11-04,400,400,398.1,400,2282,VNZ
2024-11-05,399.7,400,395,395,3008,VNZ
2024-11-06,399.5,399.5,397.2,397.2,3912,VNZ
2024-11-07,397.3,397.3,390,390,1561,VNZ
2024-11-08,390,394.9,388,390,1761,VNZ
2024-11-11,393.9,394,386,386,2152,VNZ
2024-11-12,390.5,392,388,388,1522,VNZ
2024-11-13,387,387,381.2,382.1,2075,VNZ
2024-11-14,380,380,375,380,4853,VNZ
2024-11-15,370,377.9,368.1,368.1,3169,VNZ
2024-11-18,368.1,369,360,360,4311,VNZ
2024-11-19,366,380,356,360,2568,VNZ
2024-11-20,359.9,365,340,360,8478,VNZ
2024-11-21,357,372,357,365,1000,VNZ
2024-11-22,360,365,360,365,746,VNZ
2024-11-25,365,369,365,369,1011,VNZ
2024-11-26,370,375,366.6,366.6,2619,VNZ
2024-11-27,362.5,362.5,362.1,362.1,442,VNZ
2024-11-28,370,370,369.9,369.9,568,VNZ
2024-11-29,369.9,375,362.2,365,2316,VNZ
